"Plot Title: TIYU240701PRESS"
"#","Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 20574415, SEN S/N: 20574415)","Temp, °C (LGR S/N: 20574415, SEN S/N: 20574415)","Coupler Detached (LGR S/N: 20574415)","Coupler Attached (LGR S/N: 20574415)","Host Connected (LGR S/N: 20574415)","Stopped (LGR S/N: 20574415)","End Of File (LGR S/N: 20574415)"
48,07/02/24 06:15:00 AM,112.743,23.100,,,,,
49,07/02/24 06:30:00 AM,112.033,23.100,,,,,
50,07/02/24 06:45:00 AM,113.182,23.100,,,,,
51,07/02/24 07:00:00 AM,114.509,23.100,,,,,
52,07/02/24 07:15:00 AM,113.370,23.100,,,,,
53,07/02/24 07:30:00 AM,114.488,23.100,,,,,
54,07/02/24 07:45:00 AM,114.060,23.100,,,,,
55,07/02/24 08:00:00 AM,114.632,23.004,,,,,
56,07/02/24 08:15:00 AM,114.809,23.004,,,,,
57,07/02/24 08:30:00 AM,114.642,23.004,,,,,
58,07/02/24 08:45:00 AM,115.029,23.004,,,,,
59,07/02/24 09:00:00 AM,114.872,23.004,,,,,
60,07/02/24 09:15:00 AM,113.879,23.004,,,,,
61,07/02/24 09:30:00 AM,110.318,23.004,,,,,
62,07/02/24 09:45:00 AM,107.857,23.004,,,,,
63,07/02/24 10:00:00 AM,107.117,23.004,,,,,
64,07/02/24 10:15:00 AM,104.898,23.004,,,,,
65,07/02/24 10:30:00 AM,105.262,23.004,,,,,
66,07/02/24 10:45:00 AM,105.002,23.004,,,,,
67,07/02/24 11:00:00 AM,103.469,22.908,,,,,
68,07/02/24 11:15:00 AM,104.395,22.908,,,,,
69,07/02/24 11:30:00 AM,105.801,22.908,,,,,
70,07/02/24 11:45:00 AM,106.166,22.908,,,,,
71,07/02/24 12:00:00 PM,106.676,22.908,,,,,
72,07/02/24 12:15:00 PM,105.898,23.004,,,,,
73,07/02/24 12:30:00 PM,107.294,23.004,,,,,
74,07/02/24 12:45:00 PM,107.242,23.004,,,,,
75,07/02/24 01:00:00 PM,107.714,23.100,,,,,
76,07/02/24 01:15:00 PM,107.912,23.100,,,,,
77,07/02/24 01:30:00 PM,107.151,23.100,,,,,
78,07/02/24 01:45:00 PM,107.289,23.196,,,,,
79,07/02/24 02:00:00 PM,107.654,23.196,,,,,
80,07/02/24 02:15:00 PM,107.206,23.196,,,,,
81,07/02/24 02:30:00 PM,106.886,23.292,,,,,
82,07/02/24 02:45:00 PM,106.375,23.292,,,,,
83,07/02/24 03:00:00 PM,106.531,23.292,,,,,
84,07/02/24 03:15:00 PM,106.378,23.388,,,,,
85,07/02/24 03:30:00 PM,106.045,23.388,,,,,
86,07/02/24 03:45:00 PM,105.597,23.388,,,,,
87,07/02/24 04:00:00 PM,105.378,23.388,,,,,
88,07/02/24 04:15:00 PM,105.326,23.388,,,,,
89,07/02/24 04:30:00 PM,105.065,23.388,,,,,
90,07/02/24 04:45:00 PM,104.888,23.388,,,,,
91,07/02/24 05:00:00 PM,104.534,23.388,,,,,
92,07/02/24 05:15:00 PM,104.628,23.388,,,,,
93,07/02/24 05:30:00 PM,104.430,23.388,,,,,
94,07/02/24 05:45:00 PM,104.128,23.388,,,,,
95,07/02/24 06:00:00 PM,104.024,23.388,,,,,
96,07/02/24 06:15:00 PM,103.930,23.388,,,,,
97,07/02/24 06:30:00 PM,103.899,23.388,,,,,
98,07/02/24 06:45:00 PM,103.751,23.292,,,,,
99,07/02/24 07:00:00 PM,103.709,23.292,,,,,
100,07/02/24 07:15:00 PM,103.459,23.292,,,,,
101,07/02/24 07:30:00 PM,103.490,23.292,,,,,
102,07/02/24 07:45:00 PM,103.251,23.292,,,,,
103,07/02/24 08:00:00 PM,103.001,23.292,,,,,
104,07/02/24 08:15:00 PM,103.053,23.292,,,,,
105,07/02/24 08:30:00 PM,103.064,23.292,,,,,
106,07/02/24 08:45:00 PM,102.970,23.292,,,,,
107,07/02/24 09:00:00 PM,102.876,23.292,,,,,
108,07/02/24 09:15:00 PM,102.523,23.292,,,,,
109,07/02/24 09:30:00 PM,101.971,23.292,,,,,
110,07/02/24 09:45:00 PM,101.912,23.388,,,,,
111,07/02/24 10:00:00 PM,101.641,23.388,,,,,
112,07/02/24 10:15:00 PM,98.243,23.388,,,,,
113,07/02/24 10:30:00 PM,98.201,23.388,,,,,
114,07/02/24 10:45:00 PM,98.762,23.388,,,,,
115,07/02/24 11:00:00 PM,99.570,23.292,,,,,
116,07/02/24 11:15:00 PM,99.455,23.292,,,,,
117,07/02/24 11:30:00 PM,98.780,23.292,,,,,
118,07/02/24 11:45:00 PM,98.905,23.292,,,,,
119,07/03/24 12:00:00 AM,99.962,23.196,,,,,
120,07/03/24 12:15:00 AM,100.139,23.196,,,,,
121,07/03/24 12:30:00 AM,99.411,23.196,,,,,
122,07/03/24 12:45:00 AM,101.199,23.196,,,,,
123,07/03/24 01:00:00 AM,101.989,23.196,,,,,
124,07/03/24 01:15:00 AM,102.218,23.196,,,,,
125,07/03/24 01:30:00 AM,102.093,23.196,,,,,
126,07/03/24 01:45:00 AM,102.041,23.196,,,,,
127,07/03/24 02:00:00 AM,101.833,23.196,,,,,
128,07/03/24 02:15:00 AM,100.825,23.196,,,,,
129,07/03/24 02:30:00 AM,101.771,23.196,,,,,
130,07/03/24 02:45:00 AM,99.203,23.196,,,,,
131,07/03/24 03:00:00 AM,99.473,23.196,,,,,
132,07/03/24 03:15:00 AM,98.912,23.196,,,,,
133,07/03/24 03:30:00 AM,97.832,23.196,,,,,
134,07/03/24 03:45:00 AM,98.068,23.100,,,,,
135,07/03/24 04:00:00 AM,98.006,23.100,,,,,
136,07/03/24 04:15:00 AM,98.120,23.100,,,,,
137,07/03/24 04:30:00 AM,98.629,23.100,,,,,
138,07/03/24 04:45:00 AM,98.557,23.100,,,,,
139,07/03/24 05:00:00 AM,98.567,23.100,,,,,
140,07/03/24 05:15:00 AM,99.055,23.100,,,,,
141,07/03/24 05:30:00 AM,99.219,23.004,,,,,
142,07/03/24 05:45:00 AM,99.707,23.004,,,,,
143,07/03/24 06:00:00 AM,98.824,23.004,,,,,
144,07/03/24 06:15:00 AM,99.011,23.004,,,,,
145,07/03/24 06:30:00 AM,100.008,23.004,,,,,
146,07/03/24 06:45:00 AM,99.676,23.004,,,,,
147,07/03/24 07:00:00 AM,99.717,23.004,,,,,
148,07/03/24 07:15:00 AM,100.788,23.004,,,,,
149,07/03/24 07:30:00 AM,101.693,23.004,,,,,
150,07/03/24 07:45:00 AM,102.077,23.004,,,,,
151,07/03/24 08:00:00 AM,102.431,23.004,,,,,
152,07/03/24 08:15:00 AM,103.232,23.004,,,,,
153,07/03/24 08:30:00 AM,102.847,23.004,,,,,
154,07/03/24 08:45:00 AM,103.232,23.004,,,,,
155,07/03/24 09:00:00 AM,103.545,23.004,,,,,
156,07/03/24 09:15:00 AM,103.628,23.004,,,,,
157,07/03/24 09:30:00 AM,104.565,23.004,,,,,
158,07/03/24 09:45:00 AM,104.388,23.004,,,,,
159,07/03/24 10:00:00 AM,104.609,23.100,,,,,
160,07/03/24 10:15:00 AM,104.401,23.100,,,,,
161,07/03/24 10:30:00 AM,104.661,23.100,,,,,
162,07/03/24 10:45:00 AM,104.401,23.100,,,,,
163,07/03/24 11:00:00 AM,104.349,23.100,,,,,
164,07/03/24 11:15:00 AM,104.581,23.196,,,,,
165,07/03/24 11:30:00 AM,104.448,23.292,,,,,
166,07/03/24 11:45:00 AM,104.302,23.292,,,,,
167,07/03/24 12:00:00 PM,104.118,23.388,,,,,
168,07/03/24 12:15:00 PM,104.076,23.388,,,,,
169,07/03/24 12:30:00 PM,103.743,23.388,,,,,
170,07/03/24 12:45:00 PM,103.660,23.388,,,,,
171,07/03/24 01:00:00 PM,103.566,23.388,,,,,
172,07/03/24 01:15:00 PM,103.350,23.484,,,,,
173,07/03/24 01:30:00 PM,102.882,23.484,,,,,
174,07/03/24 01:45:00 PM,102.674,23.484,,,,,
175,07/03/24 02:00:00 PM,102.279,23.484,,,,,
176,07/03/24 02:15:00 PM,102.177,23.581,,,,,
177,07/03/24 02:30:00 PM,101.959,23.581,,,,,
178,07/03/24 02:45:00 PM,101.691,23.677,,,,,
179,07/03/24 03:00:00 PM,101.348,23.677,,,,,
180,07/03/24 03:15:00 PM,101.309,23.773,,,,,
181,07/03/24 03:30:00 PM,101.132,23.773,,,,,
182,07/03/24 03:45:00 PM,100.955,23.773,,,,,
183,07/03/24 04:00:00 PM,100.612,23.773,,,,,
184,07/03/24 04:15:00 PM,100.238,23.773,,,,,
185,07/03/24 04:30:00 PM,100.246,23.677,,,,,
186,07/03/24 04:45:00 PM,100.142,23.677,,,,,
187,07/03/24 05:00:00 PM,100.048,23.677,,,,,
188,07/03/24 05:15:00 PM,99.643,23.677,,,,,
189,07/03/24 05:30:00 PM,99.726,23.677,,,,,
190,07/03/24 05:45:00 PM,99.653,23.677,,,,,
191,07/03/24 06:00:00 PM,99.432,23.581,,,,,
192,07/03/24 06:15:00 PM,99.380,23.581,,,,,
193,07/03/24 06:30:00 PM,99.162,23.581,,,,,
194,07/03/24 06:45:00 PM,99.214,23.581,,,,,
195,07/03/24 07:00:00 PM,99.121,23.581,,,,,
196,07/03/24 07:15:00 PM,98.996,23.581,,,,,
197,07/03/24 07:30:00 PM,98.879,23.484,,,,,
198,07/03/24 07:45:00 PM,98.785,23.484,,,,,
199,07/03/24 08:00:00 PM,98.744,23.484,,,,,
200,07/03/24 08:15:00 PM,98.671,23.484,,,,,
201,07/03/24 08:30:00 PM,98.630,23.484,,,,,
202,07/03/24 08:45:00 PM,98.546,23.484,,,,,
203,07/03/24 09:00:00 PM,98.505,23.484,,,,,
204,07/03/24 09:15:00 PM,98.443,23.484,,,,,
205,07/03/24 09:30:00 PM,98.339,23.484,,,,,
206,07/03/24 09:45:00 PM,98.256,23.484,,,,,
207,07/03/24 10:00:00 PM,98.035,23.388,,,,,
208,07/03/24 10:15:00 PM,98.035,23.388,,,,,
209,07/03/24 10:30:00 PM,97.962,23.388,,,,,
210,07/03/24 10:45:00 PM,97.972,23.388,,,,,
211,07/03/24 11:00:00 PM,97.962,23.388,,,,,
212,07/03/24 11:15:00 PM,97.786,23.388,,,,,
213,07/03/24 11:30:00 PM,97.773,23.292,,,,,
214,07/03/24 11:45:00 PM,97.689,23.292,,,,,
215,07/04/24 12:00:00 AM,97.596,23.292,,,,,
216,07/04/24 12:15:00 AM,97.721,23.292,,,,,
217,07/04/24 12:30:00 AM,97.843,23.196,,,,,
218,07/04/24 12:45:00 AM,98.175,23.196,,,,,
219,07/04/24 01:00:00 AM,98.788,23.196,,,,,
220,07/04/24 01:15:00 AM,99.744,23.196,,,,,
221,07/04/24 01:30:00 AM,100.398,23.196,,,,,
222,07/04/24 01:45:00 AM,100.461,23.196,,,,,
223,07/04/24 02:00:00 AM,100.458,23.100,,,,,
224,07/04/24 02:15:00 AM,100.281,23.100,,,,,
225,07/04/24 02:30:00 AM,100.063,23.100,,,,,
226,07/04/24 02:45:00 AM,99.814,23.100,,,,,
227,07/04/24 03:00:00 AM,99.440,23.100,,,,,
228,07/04/24 03:15:00 AM,99.208,23.004,,,,,
229,07/04/24 03:30:00 AM,98.865,23.004,,,,,
230,07/04/24 03:45:00 AM,98.793,23.004,,,,,
231,07/04/24 04:00:00 AM,98.512,23.004,,,,,
232,07/04/24 04:15:00 AM,98.419,23.004,,,,,
233,07/04/24 04:30:00 AM,98.302,22.908,,,,,
234,07/04/24 04:45:00 AM,98.188,22.908,,,,,
235,07/04/24 05:00:00 AM,98.001,22.908,,,,,
236,07/04/24 05:15:00 AM,97.886,22.908,,,,,
237,07/04/24 05:30:00 AM,97.803,22.908,,,,,
238,07/04/24 05:45:00 AM,97.780,22.812,,,,,
239,07/04/24 06:00:00 AM,97.562,22.812,,,,,
240,07/04/24 06:15:00 AM,97.510,22.812,,,,,
241,07/04/24 06:30:00 AM,97.427,22.812,,,,,
242,07/04/24 06:45:00 AM,97.341,22.717,,,,,
243,07/04/24 07:00:00 AM,97.258,22.717,,,,,
244,07/04/24 07:15:00 AM,97.276,22.621,,,,,
245,07/04/24 07:30:00 AM,97.121,22.621,,,,,
246,07/04/24 07:45:00 AM,97.058,22.621,,,,,
247,07/04/24 08:00:00 AM,96.913,22.621,,,,,
248,07/04/24 08:15:00 AM,96.973,22.525,,,,,
249,07/04/24 08:30:00 AM,96.900,22.525,,,,,
250,07/04/24 08:45:00 AM,96.851,22.621,,,,,
251,07/04/24 09:00:00 AM,96.770,22.717,,,,,
252,07/04/24 09:15:00 AM,96.776,22.908,,,,,
253,07/04/24 09:30:00 AM,96.802,23.100,,,,,
254,07/04/24 09:45:00 AM,96.815,23.581,,,,,
255,07/04/24 10:00:00 AM,96.818,24.062,,,,,
256,07/04/24 10:15:00 AM,96.813,24.641,,,,,
257,07/04/24 10:30:00 AM,96.810,24.931,,,,,
258,07/04/24 10:45:00 AM,96.810,24.931,,,,,
259,07/04/24 11:00:00 AM,96.795,24.738,,,,,
260,07/04/24 11:15:00 AM,96.784,24.738,,,,,
261,07/04/24 11:30:00 AM,96.756,24.835,,,,,
262,07/04/24 11:45:00 AM,96.740,25.028,,,,,
263,07/04/24 12:00:00 PM,96.704,25.610,,,,,
264,07/04/24 12:15:00 PM,96.687,26.879,,,,,
265,07/04/24 12:30:00 PM,96.666,26.879,,,,,
266,07/04/24 12:45:00 PM,96.629,26.683,,,,,
267,07/04/24 01:00:00 PM,96.598,26.292,,,,,
268,07/04/24 01:15:00 PM,96.578,26.683,,,,,
269,07/04/24 01:30:00 PM,96.555,27.370,,,,,
270,07/04/24 01:45:00 PM,96.515,27.075,,,,,
271,07/04/24 02:00:00 PM,96.528,26.781,,,,,
272,07/04/24 02:15:00 PM,96.484,26.683,,,,,
273,07/04/24 02:30:00 PM,96.458,26.879,,,,,
274,07/04/24 02:45:00 PM,96.429,26.585,,,,,
275,07/04/24 03:00:00 PM,96.406,26.488,,,,,
276,07/04/24 03:15:00 PM,96.393,26.390,,,,,
277,07/04/24 03:30:00 PM,96.375,26.097,,,,,
278,07/04/24 03:45:00 PM,96.375,26.097,,,,,
279,07/04/24 04:00:00 PM,96.380,26.292,,,,,
280,07/04/24 04:15:00 PM,96.383,26.390,,,,,
281,07/04/24 04:30:00 PM,96.388,26.585,,,,,
282,07/04/24 04:45:00 PM,96.403,26.000,,,,,
283,07/04/24 05:00:00 PM,96.406,25.708,,,,,
284,07/04/24 05:15:00 PM,96.426,25.319,,,,,
285,07/04/24 05:30:00 PM,96.452,25.125,,,,,
286,07/04/24 05:45:00 PM,96.478,24.931,,,,,
287,07/04/24 06:00:00 PM,96.501,24.641,,,,,
288,07/04/24 06:15:00 PM,96.545,24.351,,,,,
289,07/04/24 06:30:00 PM,96.558,24.062,,,,,
290,07/04/24 06:45:00 PM,96.553,23.869,,,,,
291,07/04/24 07:00:00 PM,96.561,23.773,,,,,
292,07/04/24 07:15:00 PM,96.599,23.677,,,,,
293,07/04/24 07:30:00 PM,96.649,23.581,,,,,
294,07/04/24 07:45:00 PM,96.646,23.484,,,,,
295,07/04/24 08:00:00 PM,96.667,23.484,,,,,
296,07/04/24 08:15:00 PM,96.713,23.292,,,,,
297,07/04/24 08:30:00 PM,96.732,23.196,,,,,
298,07/04/24 08:45:00 PM,96.732,23.196,,,,,
299,07/04/24 09:00:00 PM,96.750,23.100,,,,,
300,07/04/24 09:15:00 PM,96.747,23.004,,,,,
301,07/04/24 09:30:00 PM,96.765,22.908,,,,,
302,07/04/24 09:45:00 PM,96.765,22.908,,,,,
303,07/04/24 10:00:00 PM,96.776,22.908,,,,,
304,07/04/24 10:15:00 PM,96.773,22.812,,,,,
305,07/04/24 10:30:00 PM,96.770,22.717,,,,,
306,07/04/24 10:45:00 PM,96.768,22.621,,,,,
307,07/04/24 11:00:00 PM,96.778,22.621,,,,,
308,07/04/24 11:15:00 PM,96.775,22.525,,,,,
309,07/04/24 11:30:00 PM,96.775,22.525,,,,,
310,07/04/24 11:45:00 PM,96.773,22.429,,,,,
311,07/05/24 12:00:00 AM,96.752,22.429,,,,,
312,07/05/24 12:15:00 AM,96.739,22.333,,,,,
313,07/05/24 12:30:00 AM,96.729,22.333,,,,,
314,07/05/24 12:45:00 AM,96.736,22.238,,,,,
315,07/05/24 01:00:00 AM,96.734,22.142,,,,,
316,07/05/24 01:15:00 AM,96.710,22.046,,,,,
317,07/05/24 01:30:00 AM,96.700,22.046,,,,,
318,07/05/24 01:45:00 AM,96.687,21.951,,,,,
319,07/05/24 02:00:00 AM,96.646,21.951,,,,,
320,07/05/24 02:15:00 AM,96.656,21.951,,,,,
321,07/05/24 02:30:00 AM,96.646,21.951,,,,,
322,07/05/24 02:45:00 AM,96.614,21.951,,,,,
323,07/05/24 03:00:00 AM,96.625,21.951,,,,,
324,07/05/24 03:15:00 AM,96.622,21.855,,,,,
325,07/05/24 03:30:00 AM,96.622,21.855,,,,,
326,07/05/24 03:45:00 AM,96.640,21.760,,,,,
327,07/05/24 04:00:00 AM,96.651,21.760,,,,,
328,07/05/24 04:15:00 AM,96.651,21.760,,,,,
329,07/05/24 04:30:00 AM,96.679,21.664,,,,,
330,07/05/24 04:45:00 AM,96.700,21.664,,,,,
331,07/05/24 05:00:00 AM,96.700,21.664,,,,,
332,07/05/24 05:15:00 AM,96.718,21.569,,,,,
333,07/05/24 05:30:00 AM,96.718,21.569,,,,,
334,07/05/24 05:45:00 AM,96.715,21.473,,,,,
335,07/05/24 06:00:00 AM,96.723,21.378,,,,,
336,07/05/24 06:15:00 AM,96.754,21.378,,,,,
337,07/05/24 06:30:00 AM,96.775,21.378,,,,,
338,07/05/24 06:45:00 AM,96.778,21.473,,,,,
339,07/05/24 07:00:00 AM,96.809,21.473,,,,,
340,07/05/24 07:15:00 AM,96.811,21.569,,,,,
341,07/05/24 07:30:00 AM,96.837,21.760,,,,,
342,07/05/24 07:45:00 AM,96.874,21.951,,,,,
343,07/05/24 08:00:00 AM,96.882,22.238,,,,,
344,07/05/24 08:15:00 AM,96.892,22.621,,,,,
345,07/05/24 08:30:00 AM,96.918,22.812,,,,,
346,07/05/24 08:45:00 AM,96.926,23.100,,,,,
347,07/05/24 09:00:00 AM,96.958,23.484,,,,,
348,07/05/24 09:15:00 AM,96.981,23.581,,,,,
349,07/05/24 09:30:00 AM,96.999,23.869,,,,,
350,07/05/24 09:45:00 AM,96.994,24.062,,,,,
351,07/05/24 10:00:00 AM,96.976,24.158,,,,,
352,07/05/24 10:15:00 AM,96.992,24.351,,,,,
353,07/05/24 10:30:00 AM,96.994,24.448,,,,,
354,07/05/24 10:45:00 AM,96.981,24.351,,,,,
355,07/05/24 11:00:00 AM,96.963,24.448,,,,,
356,07/05/24 11:15:00 AM,96.937,24.641,,,,,
357,07/05/24 11:30:00 AM,96.925,24.931,,,,,
358,07/05/24 11:45:00 AM,96.922,25.222,,,,,
359,07/05/24 12:00:00 PM,96.888,25.125,,,,,
360,07/05/24 12:15:00 PM,96.878,25.125,,,,,
361,07/05/24 12:30:00 PM,96.857,25.513,,,,,
362,07/05/24 12:45:00 PM,96.855,26.585,,,,,
363,07/05/24 01:00:00 PM,96.830,27.961,,,,,
364,07/05/24 01:15:00 PM,96.807,27.468,,,,,
365,07/05/24 01:30:00 PM,96.781,27.272,,,,,
366,07/05/24 01:45:00 PM,96.734,27.075,,,,,
367,07/05/24 02:00:00 PM,96.710,26.977,,,,,
368,07/05/24 02:15:00 PM,96.682,27.075,,,,,
369,07/05/24 02:30:00 PM,96.666,27.272,,,,,
370,07/05/24 02:45:00 PM,96.635,27.272,,,,,
371,07/05/24 03:00:00 PM,96.624,26.879,,,,,
372,07/05/24 03:15:00 PM,96.593,26.488,,,,,
373,07/05/24 03:30:00 PM,96.569,26.000,,,,,
374,07/05/24 03:45:00 PM,96.528,25.610,,,,,
375,07/05/24 04:00:00 PM,96.502,25.805,,,,,
376,07/05/24 04:15:00 PM,96.515,25.902,,,,,
377,07/05/24 04:30:00 PM,96.533,25.805,,,,,
378,07/05/24 04:45:00 PM,96.522,25.416,,,,,
379,07/05/24 05:00:00 PM,96.535,25.125,,,,,
380,07/05/24 05:15:00 PM,96.543,25.028,,,,,
381,07/05/24 05:30:00 PM,96.548,24.835,,,,,
382,07/05/24 05:45:00 PM,96.564,24.641,,,,,
383,07/05/24 06:00:00 PM,96.589,24.448,,,,,
384,07/05/24 06:15:00 PM,96.626,24.255,,,,,
385,07/05/24 06:30:00 PM,96.670,23.966,,,,,
386,07/05/24 06:45:00 PM,96.685,23.773,,,,,
387,07/05/24 07:00:00 PM,96.690,23.581,,,,,
388,07/05/24 07:15:00 PM,96.711,23.581,,,,,
389,07/05/24 07:30:00 PM,96.771,23.484,,,,,
390,07/05/24 07:45:00 PM,96.778,23.388,,,,,
391,07/05/24 08:00:00 PM,96.797,23.292,,,,,
392,07/05/24 08:15:00 PM,96.815,23.196,,,,,
393,07/05/24 08:30:00 PM,96.887,23.196,,,,,
394,07/05/24 08:45:00 PM,96.898,23.196,,,,,
395,07/05/24 09:00:00 PM,96.929,23.196,,,,,
396,07/05/24 09:15:00 PM,96.929,23.196,,,,,
397,07/05/24 09:30:00 PM,96.950,23.196,,,,,
398,07/05/24 09:45:00 PM,96.978,23.100,,,,,
399,07/05/24 10:00:00 PM,96.989,23.100,,,,,
400,07/05/24 10:15:00 PM,96.989,23.100,,,,,
401,07/05/24 10:30:00 PM,96.968,23.100,,,,,
402,07/05/24 10:45:00 PM,96.978,23.100,,,,,
403,07/05/24 11:00:00 PM,96.955,23.004,,,,,
404,07/05/24 11:15:00 PM,96.975,23.004,,,,,
405,07/05/24 11:30:00 PM,96.996,23.004,,,,,
406,07/05/24 11:45:00 PM,96.975,23.004,,,,,
407,07/06/24 12:00:00 AM,96.989,23.100,,,,,
408,07/06/24 12:15:00 AM,97.012,22.429,,,,,
409,07/06/24 12:30:00 AM,97.032,22.046,,,,,
410,07/06/24 12:45:00 AM,97.544,22.908,,,,,
411,07/06/24 01:00:00 AM,97.251,23.196,,,,,
412,07/06/24 01:15:00 AM,97.383,23.100,,,,,
413,07/06/24 01:30:00 AM,97.227,23.100,,,,,
414,07/06/24 01:45:00 AM,97.059,23.004,,,,,
415,07/06/24 02:00:00 AM,96.944,23.004,,,,,
416,07/06/24 02:15:00 AM,97.048,23.004,,,,,
417,07/06/24 02:30:00 AM,96.986,23.004,,,,,
418,07/06/24 02:45:00 AM,96.861,23.004,,,,,
419,07/06/24 03:00:00 AM,96.903,23.004,,,,,
420,07/06/24 03:15:00 AM,97.007,23.004,,,,,
421,07/06/24 03:30:00 AM,97.453,23.004,,,,,
422,07/06/24 03:45:00 AM,97.038,23.004,,,,,
423,07/06/24 04:00:00 AM,97.121,23.004,,,,,
424,07/06/24 04:15:00 AM,97.079,23.004,,,,,
425,07/06/24 04:30:00 AM,97.100,23.004,,,,,
426,07/06/24 04:45:00 AM,97.142,23.004,,,,,
427,07/06/24 05:00:00 AM,97.225,23.004,,,,,
428,07/06/24 05:15:00 AM,97.235,23.004,,,,,
429,07/06/24 05:30:00 AM,97.256,23.004,,,,,
430,07/06/24 05:45:00 AM,97.245,23.004,,,,,
431,07/06/24 06:00:00 AM,97.305,22.908,,,,,
432,07/06/24 06:15:00 AM,97.388,22.908,,,,,
433,07/06/24 06:30:00 AM,97.440,22.908,,,,,
434,07/06/24 06:45:00 AM,97.461,22.908,,,,,
435,07/06/24 07:00:00 AM,97.565,22.908,,,,,
436,07/06/24 07:15:00 AM,97.689,22.908,,,,,
437,07/06/24 07:30:00 AM,97.627,22.908,,,,,
438,07/06/24 07:45:00 AM,97.876,22.908,,,,,
439,07/06/24 08:00:00 AM,98.105,22.908,,,,,
440,07/06/24 08:15:00 AM,98.094,22.908,,,,,
441,07/06/24 08:30:00 AM,98.437,22.908,,,,,
442,07/06/24 08:45:00 AM,98.925,22.908,,,,,
443,07/06/24 09:00:00 AM,98.676,22.908,,,,,
444,07/06/24 09:15:00 AM,99.364,23.004,,,,,
445,07/06/24 09:30:00 AM,99.582,23.004,,,,,
446,07/06/24 09:45:00 AM,99.665,23.004,,,,,
447,07/06/24 10:00:00 AM,99.956,23.004,,,,,
448,07/06/24 10:15:00 AM,100.271,23.100,,,,,
449,07/06/24 10:30:00 AM,100.281,23.100,,,,,
450,07/06/24 10:45:00 AM,100.437,23.100,,,,,
451,07/06/24 11:00:00 AM,100.635,23.100,,,,,
452,07/06/24 11:15:00 AM,100.676,23.100,,,,,
453,07/06/24 11:30:00 AM,100.939,23.196,,,,,
